visit_date,year,weekday,account_number
2021-03-19T11:10:00Z,2021,Friday,C1497
2021-03-19T11:10:00Z,2021,Friday,C2188
2021-03-19T11:10:00Z,2021,Friday,C2189
2021-03-19T11:10:00Z,2021,Friday,C2920
2021-03-19T11:15:00Z,2021,Friday,C0201
2021-03-19T11:20:00Z,2021,Friday,C2869
2021-03-19T11:20:00Z,2021,Friday,C0612
2021-03-19T11:20:00Z,2021,Friday,C1532
2021-03-19T11:20:00Z,2021,Friday,C1736
2021-03-19T11:20:00Z,2021,Friday,C2857
2021-03-19T11:25:00Z,2021,Friday,C1722
2021-03-19T11:25:00Z,2021,Friday,C1868
2021-03-19T11:25:00Z,2021,Friday,C2026
2021-03-19T11:25:00Z,2021,Friday,C2027
2021-03-19T11:30:00Z,2021,Friday,C2479
2021-03-19T11:30:00Z,2021,Friday,C0225
2021-03-19T11:30:00Z,2021,Friday,C1706
2021-03-19T11:30:00Z,2021,Friday,C1707
2021-03-19T11:30:00Z,2021,Friday,C1977
2021-03-19T11:30:00Z,2021,Friday,C2921
2021-03-19T11:35:00Z,2021,Friday,C2922
2021-03-19T11:35:00Z,2021,Friday,C2923
2021-03-19T11:35:00Z,2021,Friday,C2924
2021-03-19T11:40:00Z,2021,Friday,C0700
2021-03-19T11:40:00Z,2021,Friday,C1196
2021-03-19T11:40:00Z,2021,Friday,C1984
2021-03-19T11:40:00Z,2021,Friday,C2411
2021-03-19T11:40:00Z,2021,Friday,C2601
2021-03-19T11:40:00Z,2021,Friday,C2716
2021-03-19T11:45:00Z,2021,Friday,C0126
2021-03-19T11:45:00Z,2021,Friday,C0904
2021-03-19T11:45:00Z,2021,Friday,C0905
2021-03-19T11:45:00Z,2021,Friday,C2014
2021-03-19T11:45:00Z,2021,Friday,C2473
2021-03-19T11:50:00Z,2021,Friday,C2193
2021-03-19T11:50:00Z,2021,Friday,C2548
2021-03-19T11:50:00Z,2021,Friday,C2588
2021-03-19T11:55:00Z,2021,Friday,C1570
2021-03-19T12:00:00Z,2021,Friday,C0509
2021-03-19T12:00:00Z,2021,Friday,C2433
2021-03-19T12:00:00Z,2021,Friday,C2451
2021-03-19T12:00:00Z,2021,Friday,C2926
2021-03-19T12:00:00Z,2021,Friday,C2927
2021-03-19T12:10:00Z,2021,Friday,C2462
2021-03-19T12:15:00Z,2021,Friday,C2613
2021-03-19T12:20:00Z,2021,Friday,C2449
2021-03-19T12:25:00Z,2021,Friday,C2017
2021-03-19T12:25:00Z,2021,Friday,C2865
2021-03-19T12:30:00Z,2021,Friday,C1541
2021-03-19T12:30:00Z,2021,Friday,C2673
2021-03-19T12:35:00Z,2021,Friday,C2928
2021-03-19T12:40:00Z,2021,Friday,C2610
2021-03-19T12:45:00Z,2021,Friday,C0100
2021-03-19T12:45:00Z,2021,Friday,C2418
2021-03-19T12:55:00Z,2021,Friday,C2399
2021-03-19T13:00:00Z,2021,Friday,C1766
2021-03-19T13:10:00Z,2021,Friday,C0960
2021-04-10T12:10:00Z,2021,Saturday,C1012
2021-04-10T12:50:00Z,2021,Saturday,C0659
2021-04-10T12:50:00Z,2021,Saturday,C2230
2021-04-10T12:55:00Z,2021,Saturday,C2962
2021-04-10T13:00:00Z,2021,Saturday,C0013
2021-04-10T13:00:00Z,2021,Saturday,C0062
2021-04-10T13:00:00Z,2021,Saturday,C2020
2021-04-10T13:10:00Z,2021,Saturday,C0046
2021-04-10T13:10:00Z,2021,Saturday,C0103
2021-04-10T13:10:00Z,2021,Saturday,C0104
2021-04-10T13:10:00Z,2021,Saturday,C0461
2021-04-10T13:10:00Z,2021,Saturday,C1859
2021-04-10T13:10:00Z,2021,Saturday,C2357
2021-04-10T13:15:00Z,2021,Saturday,C0193
2021-04-10T13:15:00Z,2021,Saturday,C0314
2021-04-10T13:15:00Z,2021,Saturday,C0381
2021-04-10T13:15:00Z,2021,Saturday,C0430
2021-04-10T13:15:00Z,2021,Saturday,C0442
2021-04-10T13:15:00Z,2021,Saturday,C0974
2021-04-10T13:15:00Z,2021,Saturday,C1517
2021-04-10T13:15:00Z,2021,Saturday,C1517
2021-04-10T13:15:00Z,2021,Saturday,C2321
2021-04-10T13:15:00Z,2021,Saturday,C2410
2021-04-10T13:15:00Z,2021,Saturday,C2579
2021-04-10T13:15:00Z,2021,Saturday,C2723
2021-04-10T13:15:00Z,2021,Saturday,C2844
2021-04-10T13:20:00Z,2021,Saturday,C0004
2021-04-10T13:20:00Z,2021,Saturday,C0106
2021-04-10T13:20:00Z,2021,Saturday,C0429
2021-04-10T13:20:00Z,2021,Saturday,C0533
2021-04-10T13:20:00Z,2021,Saturday,C0971
2021-04-10T13:20:00Z,2021,Saturday,C1262
2021-04-10T13:20:00Z,2021,Saturday,C1584
2021-04-10T13:20:00Z,2021,Saturday,C2176
2021-04-10T13:20:00Z,2021,Saturday,C2194
2021-04-10T13:20:00Z,2021,Saturday,C2572
2021-04-10T13:25:00Z,2021,Saturday,C0546
2021-04-10T13:25:00Z,2021,Saturday,C1105
2021-04-10T13:25:00Z,2021,Saturday,C1588
2021-04-10T13:25:00Z,2021,Saturday,C1622
2021-04-10T13:25:00Z,2021,Saturday,C2445
2021-04-10T13:25:00Z,2021,Saturday,C2964
2021-04-10T13:30:00Z,2021,Saturday,C0237
2021-04-10T13:30:00Z,2021,Saturday,C0718
2021-04-10T13:30:00Z,2021,Saturday,C1506
2021-04-10T13:30:00Z,2021,Saturday,C2724
2021-04-10T13:30:00Z,2021,Saturday,C2918
2021-04-10T13:35:00Z,2021,Saturday,C0133
2021-04-10T13:35:00Z,2021,Saturday,C0208
2021-04-10T13:35:00Z,2021,Saturday,C0450
2021-04-10T13:35:00Z,2021,Saturday,C0625
2021-04-10T13:35:00Z,2021,Saturday,C2025
2021-04-10T13:35:00Z,2021,Saturday,C2342
2021-04-10T13:35:00Z,2021,Saturday,C2444
2021-04-10T13:40:00Z,2021,Saturday,C2414
2021-04-10T13:40:00Z,2021,Saturday,C0032
2021-04-10T13:40:00Z,2021,Saturday,C0226
2021-04-10T13:40:00Z,2021,Saturday,C0229
2021-04-10T13:40:00Z,2021,Saturday,C0891
2021-04-10T13:40:00Z,2021,Saturday,C2163
2021-04-10T13:40:00Z,2021,Saturday,C2345
2021-04-10T13:40:00Z,2021,Saturday,C2347
2021-04-10T13:40:00Z,2021,Saturday,C2543
2021-04-10T13:40:00Z,2021,Saturday,C2716
2021-04-10T13:40:00Z,2021,Saturday,C2836
2021-04-10T13:45:00Z,2021,Saturday,C2919
2021-04-10T13:45:00Z,2021,Saturday,C0538
2021-04-10T13:45:00Z,2021,Saturday,C1263
2021-04-10T13:45:00Z,2021,Saturday,C2171
2021-04-10T13:45:00Z,2021,Saturday,C2346
2021-04-10T13:45:00Z,2021,Saturday,C2412
2021-04-10T13:45:00Z,2021,Saturday,C2480
2021-04-10T13:45:00Z,2021,Saturday,C2481
2021-04-10T13:45:00Z,2021,Saturday,C2557
2021-04-10T13:45:00Z,2021,Saturday,C2557
2021-04-10T13:45:00Z,2021,Saturday,C2859
2021-04-10T13:45:00Z,2021,Saturday,C2965
2021-04-10T13:50:00Z,2021,Saturday,C0227
2021-04-10T13:50:00Z,2021,Saturday,C0493
2021-04-10T13:50:00Z,2021,Saturday,C0519
2021-04-10T13:50:00Z,2021,Saturday,C1938
2021-04-10T13:50:00Z,2021,Saturday,C2049
2021-04-10T13:50:00Z,2021,Saturday,C2839
2021-04-10T13:50:00Z,2021,Saturday,C2875
2021-04-10T13:55:00Z,2021,Saturday,C0230
2021-04-10T13:55:00Z,2021,Saturday,C2220
2021-04-10T13:55:00Z,2021,Saturday,C2380
2021-04-10T13:55:00Z,2021,Saturday,C2460
2021-04-10T13:55:00Z,2021,Saturday,C2789
2021-04-10T13:55:00Z,2021,Saturday,C2841
2021-04-10T13:55:00Z,2021,Saturday,C2889
2021-04-10T14:00:00Z,2021,Saturday,C0101
2021-04-10T14:00:00Z,2021,Saturday,C0435
2021-04-10T14:00:00Z,2021,Saturday,C0626
2021-04-10T14:00:00Z,2021,Saturday,C0978
2021-04-10T14:00:00Z,2021,Saturday,C1839
2021-04-10T14:00:00Z,2021,Saturday,C1861
2021-04-10T14:00:00Z,2021,Saturday,C2001
2021-04-10T14:00:00Z,2021,Saturday,C2183
2021-04-10T14:00:00Z,2021,Saturday,C2447
2021-04-10T14:00:00Z,2021,Saturday,C2473
2021-04-10T14:00:00Z,2021,Saturday,C2601
2021-04-10T14:00:00Z,2021,Saturday,C2602
2021-04-10T14:00:00Z,2021,Saturday,C2728
2021-04-10T14:00:00Z,2021,Saturday,C2848
2021-04-10T14:00:00Z,2021,Saturday,C2851
2021-04-10T14:00:00Z,2021,Saturday,C2864
2021-04-10T14:00:00Z,2021,Saturday,C2866
2021-04-10T14:00:00Z,2021,Saturday,C2873
2021-04-10T14:00:00Z,2021,Saturday,C2966
2021-04-10T14:10:00Z,2021,Saturday,C1733
2021-04-10T14:10:00Z,2021,Saturday,C2333
2021-04-10T14:10:00Z,2021,Saturday,C2703
2021-04-10T14:10:00Z,2021,Saturday,C2726
2021-04-10T14:10:00Z,2021,Saturday,C2730
2021-04-10T14:10:00Z,2021,Saturday,C2780
2021-04-10T14:10:00Z,2021,Saturday,C2839
2021-04-10T14:10:00Z,2021,Saturday,C2896
2021-04-10T14:10:00Z,2021,Saturday,C2967
2021-04-10T14:15:00Z,2021,Saturday,C0073
2021-04-10T14:15:00Z,2021,Saturday,C1573
2021-04-10T14:15:00Z,2021,Saturday,C1734
2021-04-10T14:15:00Z,2021,Saturday,C2223
2021-04-10T14:20:00Z,2021,Saturday,C0305
2021-04-10T14:20:00Z,2021,Saturday,C0696
2021-04-10T14:20:00Z,2021,Saturday,C2368
2021-04-10T14:20:00Z,2021,Saturday,C2783
2021-04-10T14:20:00Z,2021,Saturday,C2968
2021-04-10T14:20:00Z,2021,Saturday,C2969
2021-04-10T14:25:00Z,2021,Saturday,C0221
2021-04-10T14:25:00Z,2021,Saturday,C0558
2021-04-10T14:25:00Z,2021,Saturday,C0862
2021-04-10T14:25:00Z,2021,Saturday,C1809
2021-04-10T14:25:00Z,2021,Saturday,C1882
2021-04-10T14:25:00Z,2021,Saturday,C2221
2021-04-10T14:25:00Z,2021,Saturday,C2221
2021-04-10T14:25:00Z,2021,Saturday,C2252
2021-04-10T14:25:00Z,2021,Saturday,C2365
2021-04-10T14:25:00Z,2021,Saturday,C2440
2021-04-10T14:25:00Z,2021,Saturday,C2620
2021-04-10T14:25:00Z,2021,Saturday,C2696
2021-04-10T14:25:00Z,2021,Saturday,C2895
2021-04-10T14:30:00Z,2021,Saturday,C0744
2021-04-10T14:30:00Z,2021,Saturday,C1993
2021-04-10T14:30:00Z,2021,Saturday,C2208
2021-04-10T14:30:00Z,2021,Saturday,C2469
2021-04-10T14:30:00Z,2021,Saturday,C2927
2021-04-10T14:35:00Z,2021,Saturday,C0634
2021-04-10T14:35:00Z,2021,Saturday,C0983
2021-04-10T14:35:00Z,2021,Saturday,C0984
2021-04-10T14:35:00Z,2021,Saturday,C1253
2021-04-10T14:35:00Z,2021,Saturday,C1732
2021-04-10T14:35:00Z,2021,Saturday,C2546
2021-04-10T14:35:00Z,2021,Saturday,C2853
2021-04-10T14:35:00Z,2021,Saturday,C2888
2021-04-10T14:35:00Z,2021,Saturday,C2970
2021-04-10T14:40:00Z,2021,Saturday,C1236
2021-04-10T14:40:00Z,2021,Saturday,C2433
2021-04-10T14:40:00Z,2021,Saturday,C2727
2021-04-10T14:45:00Z,2021,Saturday,C2879
2021-04-10T14:45:00Z,2021,Saturday,C1534
2021-04-10T14:45:00Z,2021,Saturday,C1984
2021-04-10T14:50:00Z,2021,Saturday,C0098
2021-04-10T14:50:00Z,2021,Saturday,C0336
2021-04-10T14:50:00Z,2021,Saturday,C0641
2021-04-10T14:50:00Z,2021,Saturday,C2878
2021-04-10T14:55:00Z,2021,Saturday,C0201
2021-04-10T14:55:00Z,2021,Saturday,C0215
2021-04-10T14:55:00Z,2021,Saturday,C0902
2021-04-10T14:55:00Z,2021,Saturday,C0903
2021-04-10T14:55:00Z,2021,Saturday,C2233
2021-04-10T14:55:00Z,2021,Saturday,C2330
2021-04-10T14:55:00Z,2021,Saturday,C2467
2021-04-10T14:55:00Z,2021,Saturday,C2971
2021-04-10T15:00:00Z,2021,Saturday,C0131
2021-04-10T15:00:00Z,2021,Saturday,C1521
2021-04-10T15:00:00Z,2021,Saturday,C1818
2021-04-10T15:00:00Z,2021,Saturday,C1840
2021-04-10T15:00:00Z,2021,Saturday,C1893
2021-04-10T15:00:00Z,2021,Saturday,C2165
2021-04-10T15:00:00Z,2021,Saturday,C2408
2021-04-10T15:00:00Z,2021,Saturday,C2487
2021-04-10T15:00:00Z,2021,Saturday,C2580
2021-04-10T15:00:00Z,2021,Saturday,C2676
2021-04-10T15:00:00Z,2021,Saturday,C2856
2021-04-10T15:00:00Z,2021,Saturday,C2972
2021-04-10T15:00:00Z,2021,Saturday,C2973
2021-04-10T15:10:00Z,2021,Saturday,C0043
2021-04-10T15:10:00Z,2021,Saturday,C0690
2021-04-10T15:10:00Z,2021,Saturday,C1741
2021-04-10T15:10:00Z,2021,Saturday,C2022
2021-04-10T15:15:00Z,2021,Saturday,C1742
2021-04-10T15:15:00Z,2021,Saturday,C2562
2021-04-10T15:15:00Z,2021,Saturday,C2974
2021-04-10T15:15:00Z,2021,Saturday,C2975
2021-04-10T15:20:00Z,2021,Saturday,C1498
2021-04-10T15:20:00Z,2021,Saturday,C1724
2021-04-10T15:20:00Z,2021,Saturday,C1874
2021-04-10T15:20:00Z,2021,Saturday,C1875
2021-04-10T15:20:00Z,2021,Saturday,C2000
2021-04-10T15:20:00Z,2021,Saturday,C2053
2021-04-10T15:20:00Z,2021,Saturday,C2247
2021-04-10T15:20:00Z,2021,Saturday,C2976
2021-04-10T15:25:00Z,2021,Saturday,C0402
2021-04-10T15:25:00Z,2021,Saturday,C0489
2021-04-10T15:25:00Z,2021,Saturday,C1193
2021-04-10T15:25:00Z,2021,Saturday,C1529
2021-04-10T15:25:00Z,2021,Saturday,C2324
2021-04-10T15:25:00Z,2021,Saturday,C2858
2021-04-10T15:30:00Z,2021,Saturday,C0884
2021-04-10T15:30:00Z,2021,Saturday,C2439
2021-04-10T15:30:00Z,2021,Saturday,C2852
2021-04-10T15:35:00Z,2021,Saturday,C0100
2021-04-10T15:35:00Z,2021,Saturday,C2421
2021-04-10T15:40:00Z,2021,Saturday,C1869
2021-04-10T15:40:00Z,2021,Saturday,C2202
2021-04-10T15:40:00Z,2021,Saturday,C2977
2021-04-10T15:45:00Z,2021,Saturday,C0594
2021-04-10T15:45:00Z,2021,Saturday,C0596
2021-04-10T15:45:00Z,2021,Saturday,C2541
2021-04-10T15:45:00Z,2021,Saturday,C2898
2021-04-10T15:45:00Z,2021,Saturday,C2900
2021-04-10T15:50:00Z,2021,Saturday,C1702
2021-04-10T15:55:00Z,2021,Saturday,C0988
2021-04-10T15:55:00Z,2021,Saturday,C1493
2021-04-10T22:00:00Z,2021,Saturday,C2046
2021-04-10T22:00:00Z,2021,Saturday,C2046
2021-04-10T22:00:00Z,2021,Saturday,C2046
2021-04-10T22:00:00Z,2021,Saturday,C2046
2021-04-10T22:00:00Z,2021,Saturday,C2046
2021-04-16T10:45:00Z,2021,Friday,C1100
2021-04-16T10:45:00Z,2021,Friday,C1707
2021-04-16T10:50:00Z,2021,Friday,C0509
2021-04-16T10:50:00Z,2021,Friday,C0672
2021-04-16T10:50:00Z,2021,Friday,C1071
2021-04-16T11:00:00Z,2021,Friday,C0630
2021-04-16T11:00:00Z,2021,Friday,C2305
2021-04-16T11:00:00Z,2021,Friday,C2687
2021-04-16T11:00:00Z,2021,Friday,C2784
2021-04-16T11:00:00Z,2021,Friday,C2863
2021-04-16T11:00:00Z,2021,Friday,C2978
2021-04-16T11:10:00Z,2021,Friday,C2228
2021-04-16T11:10:00Z,2021,Friday,C2411
2021-04-16T11:10:00Z,2021,Friday,C2449
2021-04-16T11:15:00Z,2021,Friday,C0567
2021-04-16T11:15:00Z,2021,Friday,C2684
2021-04-16T11:15:00Z,2021,Friday,C2921
2021-04-16T11:15:00Z,2021,Friday,C2979
2021-04-16T11:20:00Z,2021,Friday,C0960
2021-04-16T11:20:00Z,2021,Friday,C2887
2021-04-16T11:25:00Z,2021,Friday,C0700
2021-04-16T11:25:00Z,2021,Friday,C1196
2021-04-16T11:25:00Z,2021,Friday,C2395
2021-04-16T11:30:00Z,2021,Friday,C0284
2021-04-16T11:30:00Z,2021,Friday,C0514
2021-04-16T11:30:00Z,2021,Friday,C2451
2021-04-16T11:30:00Z,2021,Friday,C2981
2021-04-16T11:35:00Z,2021,Friday,C2865
2021-04-16T11:40:00Z,2021,Friday,C2188
2021-04-16T11:40:00Z,2021,Friday,C2845
2021-04-16T11:40:00Z,2021,Friday,C2982
2021-04-16T11:50:00Z,2021,Friday,C2983
2021-04-16T11:50:00Z,2021,Friday,C2983
2021-04-16T11:55:00Z,2021,Friday,C1532
2021-04-16T11:55:00Z,2021,Friday,C1736
2021-04-16T12:00:00Z,2021,Friday,C0701
2021-04-16T12:00:00Z,2021,Friday,C1713
2021-04-16T12:00:00Z,2021,Friday,C2050
2021-04-16T12:00:00Z,2021,Friday,C2051
2021-04-16T12:00:00Z,2021,Friday,C2555
2021-04-16T12:10:00Z,2021,Friday,C1541
2021-04-16T12:15:00Z,2021,Friday,C1602
2021-04-16T12:15:00Z,2021,Friday,C2891
2021-04-16T12:20:00Z,2021,Friday,C0369
2021-04-16T12:20:00Z,2021,Friday,C2462
2021-04-16T12:20:00Z,2021,Friday,C2714
2021-04-16T12:25:00Z,2021,Friday,C2479
2021-04-16T12:25:00Z,2021,Friday,C2984
2021-04-16T12:25:00Z,2021,Friday,C0720
2021-04-16T12:35:00Z,2021,Friday,C2713
2021-04-16T12:40:00Z,2021,Friday,C0130
2021-04-16T12:40:00Z,2021,Friday,C2548
2021-04-16T12:40:00Z,2021,Friday,C2707
2021-04-16T12:45:00Z,2021,Friday,C0309
2021-04-16T12:45:00Z,2021,Friday,C1203
2021-04-16T12:50:00Z,2021,Friday,C2399
2021-04-16T12:50:00Z,2021,Friday,C2859
2021-04-16T12:55:00Z,2021,Friday,C0126
2021-05-08T12:40:00Z,2021,Saturday,C0341
2021-05-08T12:45:00Z,2021,Saturday,C0101
2021-05-08T12:45:00Z,2021,Saturday,C0314
2021-05-08T12:45:00Z,2021,Saturday,C0435
2021-05-08T12:50:00Z,2021,Saturday,C0659
2021-05-08T12:50:00Z,2021,Saturday,C1818
2021-05-08T12:50:00Z,2021,Saturday,C2714
2021-05-08T13:10:00Z,2021,Saturday,C1588
2021-05-08T13:10:00Z,2021,Saturday,C2321
2021-05-08T13:10:00Z,2021,Saturday,C2723
2021-05-08T13:10:00Z,2021,Saturday,C2724
2021-05-08T13:15:00Z,2021,Saturday,C0046
2021-05-08T13:15:00Z,2021,Saturday,C0546
2021-05-08T13:15:00Z,2021,Saturday,C2020
2021-05-08T13:15:00Z,2021,Saturday,C2345
2021-05-08T13:15:00Z,2021,Saturday,C2357
2021-05-08T13:15:00Z,2021,Saturday,C2543
2021-05-08T13:15:00Z,2021,Saturday,C2601
2021-05-08T13:15:00Z,2021,Saturday,C3026
2021-05-08T13:20:00Z,2021,Saturday,C0284
2021-05-08T13:20:00Z,2021,Saturday,C2001
2021-05-08T13:25:00Z,2021,Saturday,C0294
2021-05-08T13:25:00Z,2021,Saturday,C0971
2021-05-08T13:25:00Z,2021,Saturday,C0974
2021-05-08T13:25:00Z,2021,Saturday,C1105
2021-05-08T13:25:00Z,2021,Saturday,C2171
2021-05-08T13:25:00Z,2021,Saturday,C2346
2021-05-08T13:25:00Z,2021,Saturday,C2572
2021-05-08T13:30:00Z,2021,Saturday,C2413
2021-05-08T13:30:00Z,2021,Saturday,C2414
2021-05-08T13:30:00Z,2021,Saturday,C0193
2021-05-08T13:30:00Z,2021,Saturday,C0442
2021-05-08T13:30:00Z,2021,Saturday,C0626
2021-05-08T13:30:00Z,2021,Saturday,C2557
2021-05-08T13:30:00Z,2021,Saturday,C3027
2021-05-08T13:35:00Z,2021,Saturday,C0173
2021-05-08T13:35:00Z,2021,Saturday,C0538
2021-05-08T13:35:00Z,2021,Saturday,C1263
2021-05-08T13:35:00Z,2021,Saturday,C1622
2021-05-08T13:35:00Z,2021,Saturday,C2445
2021-05-08T13:35:00Z,2021,Saturday,C2602
2021-05-08T13:35:00Z,2021,Saturday,C2891
2021-05-08T13:35:00Z,2021,Saturday,C2921
2021-05-08T13:40:00Z,2021,Saturday,C0126
2021-05-08T13:40:00Z,2021,Saturday,C0887
2021-05-08T13:40:00Z,2021,Saturday,C2163
2021-05-08T13:40:00Z,2021,Saturday,C2789
2021-05-08T13:45:00Z,2021,Saturday,C0309
2021-05-08T13:45:00Z,2021,Saturday,C2876
2021-05-08T13:45:00Z,2021,Saturday,C0004
2021-05-08T13:45:00Z,2021,Saturday,C2368
2021-05-08T13:45:00Z,2021,Saturday,C2451
2021-05-08T13:45:00Z,2021,Saturday,C2578
2021-05-08T13:45:00Z,2021,Saturday,C2839
2021-05-08T13:45:00Z,2021,Saturday,C2848
2021-05-08T13:50:00Z,2021,Saturday,C0133
2021-05-08T13:50:00Z,2021,Saturday,C0567
2021-05-08T13:50:00Z,2021,Saturday,C0625
2021-05-08T13:50:00Z,2021,Saturday,C0660
2021-05-08T13:50:00Z,2021,Saturday,C1196
2021-05-08T13:50:00Z,2021,Saturday,C1517
2021-05-08T13:50:00Z,2021,Saturday,C2049
2021-05-08T13:50:00Z,2021,Saturday,C2220
2021-05-08T13:50:00Z,2021,Saturday,C2347
2021-05-08T13:50:00Z,2021,Saturday,C2380
2021-05-08T13:50:00Z,2021,Saturday,C2412
2021-05-08T13:50:00Z,2021,Saturday,C2836
2021-05-08T13:50:00Z,2021,Saturday,C2842
2021-05-08T13:55:00Z,2021,Saturday,C1505
2021-05-08T13:55:00Z,2021,Saturday,C1506
2021-05-08T13:55:00Z,2021,Saturday,C2172
2021-05-08T13:55:00Z,2021,Saturday,C2223
2021-05-08T13:55:00Z,2021,Saturday,C2682
2021-05-08T14:00:00Z,2021,Saturday,C0305
2021-05-08T14:00:00Z,2021,Saturday,C0032
2021-05-08T14:00:00Z,2021,Saturday,C0106
2021-05-08T14:00:00Z,2021,Saturday,C0381
2021-05-08T14:00:00Z,2021,Saturday,C0514
2021-05-08T14:00:00Z,2021,Saturday,C0519
2021-05-08T14:00:00Z,2021,Saturday,C0975
2021-05-08T14:00:00Z,2021,Saturday,C1198
2021-05-08T14:00:00Z,2021,Saturday,C1859
2021-05-08T14:00:00Z,2021,Saturday,C1882
2021-05-08T14:00:00Z,2021,Saturday,C2071
2021-05-08T14:00:00Z,2021,Saturday,C2183
2021-05-08T14:00:00Z,2021,Saturday,C2410
2021-05-08T14:00:00Z,2021,Saturday,C2579
2021-05-08T14:00:00Z,2021,Saturday,C2784
2021-05-08T14:00:00Z,2021,Saturday,C2889
2021-05-08T14:00:00Z,2021,Saturday,C2965
2021-05-08T14:00:00Z,2021,Saturday,C3028
2021-05-08T14:00:00Z,2021,Saturday,C3029
2021-05-08T14:10:00Z,2021,Saturday,C0104
2021-05-08T14:10:00Z,2021,Saturday,C0450
2021-05-08T14:10:00Z,2021,Saturday,C0627
2021-05-08T14:10:00Z,2021,Saturday,C0964
2021-05-08T14:10:00Z,2021,Saturday,C1732
2021-05-08T14:10:00Z,2021,Saturday,C1992
2021-05-08T14:10:00Z,2021,Saturday,C2555
2021-05-08T14:10:00Z,2021,Saturday,C2556
2021-05-08T14:15:00Z,2021,Saturday,C0690
2021-05-08T14:15:00Z,2021,Saturday,C0868
2021-05-08T14:15:00Z,2021,Saturday,C1733
2021-05-08T14:15:00Z,2021,Saturday,C2176
2021-05-08T14:15:00Z,2021,Saturday,C2194
2021-05-08T14:15:00Z,2021,Saturday,C2440
2021-05-08T14:15:00Z,2021,Saturday,C2442
2021-05-08T14:20:00Z,2021,Saturday,C0230
2021-05-08T14:20:00Z,2021,Saturday,C0978
2021-05-08T14:20:00Z,2021,Saturday,C1906
2021-05-08T14:20:00Z,2021,Saturday,C2221
2021-05-08T14:20:00Z,2021,Saturday,C2244
2021-05-08T14:20:00Z,2021,Saturday,C2252
2021-05-08T14:20:00Z,2021,Saturday,C2727
2021-05-08T14:20:00Z,2021,Saturday,C2728
2021-05-08T14:20:00Z,2021,Saturday,C2851
2021-05-08T14:20:00Z,2021,Saturday,C2856
2021-05-08T14:25:00Z,2021,Saturday,C0404
2021-05-08T14:25:00Z,2021,Saturday,C0694
2021-05-08T14:25:00Z,2021,Saturday,C2053
2021-05-08T14:25:00Z,2021,Saturday,C2055
2021-05-08T14:25:00Z,2021,Saturday,C2150
2021-05-08T14:25:00Z,2021,Saturday,C2783
2021-05-08T14:25:00Z,2021,Saturday,C2888
2021-05-08T14:30:00Z,2021,Saturday,C0208
2021-05-08T14:30:00Z,2021,Saturday,C2023
2021-05-08T14:30:00Z,2021,Saturday,C2444
2021-05-08T14:30:00Z,2021,Saturday,C2853
2021-05-08T14:30:00Z,2021,Saturday,C2983
2021-05-08T14:35:00Z,2021,Saturday,C2838
2021-05-08T14:35:00Z,2021,Saturday,C0043
2021-05-08T14:35:00Z,2021,Saturday,C0098
2021-05-08T14:35:00Z,2021,Saturday,C0215
2021-05-08T14:40:00Z,2021,Saturday,C1521
2021-05-08T14:40:00Z,2021,Saturday,C2841
2021-05-08T14:45:00Z,2021,Saturday,C1511
2021-05-08T14:50:00Z,2021,Saturday,C0602
2021-05-08T14:50:00Z,2021,Saturday,C0634
2021-05-08T14:50:00Z,2021,Saturday,C0982
2021-05-08T14:50:00Z,2021,Saturday,C1841
2021-05-08T14:50:00Z,2021,Saturday,C2197
2021-05-08T14:50:00Z,2021,Saturday,C2448
2021-05-08T14:50:00Z,2021,Saturday,C2449
2021-05-08T14:50:00Z,2021,Saturday,C2713
2021-05-08T14:55:00Z,2021,Saturday,C0052
2021-05-08T14:55:00Z,2021,Saturday,C0983
2021-05-08T14:55:00Z,2021,Saturday,C0984
2021-05-08T14:55:00Z,2021,Saturday,C2447
2021-05-08T14:55:00Z,2021,Saturday,C2839
2021-05-08T14:55:00Z,2021,Saturday,C2859
2021-05-08T15:00:00Z,2021,Saturday,C0558
2021-05-08T15:00:00Z,2021,Saturday,C1498
2021-05-08T15:00:00Z,2021,Saturday,C1541
2021-05-08T15:00:00Z,2021,Saturday,C1840
2021-05-08T15:00:00Z,2021,Saturday,C1893
2021-05-08T15:00:00Z,2021,Saturday,C2030
2021-05-08T15:00:00Z,2021,Saturday,C2240
2021-05-08T15:00:00Z,2021,Saturday,C2551
2021-05-08T15:00:00Z,2021,Saturday,C2893
2021-05-08T15:00:00Z,2021,Saturday,C2898
2021-05-08T15:00:00Z,2021,Saturday,C2900
2021-05-08T15:00:00Z,2021,Saturday,C2972
2021-05-08T15:10:00Z,2021,Saturday,C0553
2021-05-08T15:10:00Z,2021,Saturday,C0862
2021-05-08T15:10:00Z,2021,Saturday,C1253
2021-05-08T15:10:00Z,2021,Saturday,C1529
2021-05-08T15:10:00Z,2021,Saturday,C2858
2021-05-08T15:10:00Z,2021,Saturday,C2964
2021-05-08T15:15:00Z,2021,Saturday,C2709
2021-05-08T15:15:00Z,2021,Saturday,C3030
2021-05-08T15:25:00Z,2021,Saturday,C0103
2021-05-08T15:25:00Z,2021,Saturday,C3031
2021-05-08T15:25:00Z,2021,Saturday,C3032
2021-05-08T15:25:00Z,2021,Saturday,C3033
2021-05-08T15:30:00Z,2021,Saturday,C0402
2021-05-08T15:30:00Z,2021,Saturday,C1489
2021-05-08T15:35:00Z,2021,Saturday,C0336
